,Time_tweeted,User,Tweet
2569,2022-05-25 20:28:14+00:00,villageactivist,"We need to listen to our children or we will see more of this senseless violence! @GovAbbott @SenTedCruz and all other Texas lawmakers!  We are calling for you DO THE RIGHT THING!
#GunSafetyNow #uvaldetexas  #KidsCount https://t.co/XOE7rdg0RK"
2570,2022-05-25 20:28:13+00:00,RealJohnSandor,"Democrats only seem to care about Texas when there's a shooting to exploit. 
They could care less about thousands of strangers,some who are killers invading Texas every hour of every day.
They don't even hide their evil or hypocrisy.

#AmericaFirst"
2571,2022-05-25 20:28:13+00:00,Quicktake,"“I don’t want 18-year-olds to have guns. At least not in the state of New York.”

Gov. Kathy Hochul on Wednesday announced her plan to raise the age to purchase a firearm in New York to 21 in the wake of mass shootings in Buffalo and Uvalde, Texas https://t.co/VR6HKDhqsx https://t.co/lwnBazCexk"
2572,2022-05-25 20:28:12+00:00,GiulianaBrunoTV,"“Because this happened in Texas...that doesn’t mean that it doesn’t impact us here. Because of the tragedy in Buffalo, it doesn’t mean that it doesn’t impact us here. It impacts all of us."" Local school districts on coping with Texas shooting: https://t.co/p0qk6beRap @WTEN"
2573,2022-05-25 20:28:11+00:00,castro201214,West Texas Coyotes Football and Cheer 9u QB1 Brian Castro #9 Thanks to @VelizAcademy @Ms_D15 @Aaroncastro80 @HHeights_ES @Diana095 https://t.co/ibVFeHUdJc
2574,2022-05-25 20:28:11+00:00,Hoops227_NFL,NBA Leader: 29.9 PPG 227's YouTube Chili' Kevin Chili' Durant 29.9 PPG 7.4 RPG 6.4 APG #BrooklynTogether Spicy' https://t.co/0Uua0GBKKR jamaalaldin_tv https://t.co/PzS44dg9BY #Texas #Longhorns Has Not Spoken To Nets Cause They… https://t.co/nZ7UBuylSW https://t.co/DGOBYSBHVf
2575,2022-05-25 20:28:10+00:00,WakeUpMerica24,"Yes,he’s a sick #SOB. A condition that permeates the #Democrat party and its Marxist media

WATCH: Beto Crashes Gov. Abbott’s Conference on Texas School Shooting https://t.co/WoxWVG9aJ7"
2576,2022-05-25 20:28:09+00:00,PeytonWXYZ,"Abbott is fine letting our kids get mowed down.

I'm fine with Beto or anyone stepping up and pointing out that they've spent 20 years making the gun issue in Texas worse. https://t.co/PbwAxnwx12"
2577,2022-05-25 20:28:08+00:00,NBC10Boston,SPECIAL REPORT: President Biden is set to sign an executive order on policing two years after George Floyd's death. He's also expected to speak about the Texas school shooting. https://t.co/IDRIHbTOsX
2578,2022-05-25 20:28:08+00:00,TomRoten,⁦@1jstephens⁩ comments on the evil in Texas  https://t.co/qIpNB0zudC
2579,2022-05-25 20:28:08+00:00,ABCPolitics,"""Jill and I will be traveling to Texas in the coming days to meet with the families, let them know we have a sense—just a sense of their pain,"" Pres. Biden says after Texas elementary school shooting. https://t.co/24MZjcn15F https://t.co/DHPElHvO33"
2580,2022-05-25 20:28:08+00:00,MaryMontalvo18,"BETO 0’ROURKE WAS AN ASS TODAY.
THANK YOU Texas Gov. GREG ABBOTT For TELLING HIM TO GET LOST Politics has no business up in your news  conference."
2581,2022-05-25 20:28:08+00:00,briana_pedraza,- please sign: https://t.co/bE09lHIGIC
2582,2022-05-25 20:28:08+00:00,9ja_breed,"Aftermath of school shooting in Uvalde, Texas https://t.co/6c9Gl5OVs7"
2583,2022-05-25 20:28:07+00:00,josh_so_legit,Praying for the people in Texas 🙏🏾🙏🏾🙏🏾
2584,2022-05-25 20:28:07+00:00,Hoops227_NFL,https://t.co/oEXRGZgaWE KD &amp; Kyrie Irving Leaving The Brooklyn Nets?| Texas School Shooting| Norman Powell Racial Profile https://t.co/dD91gjJgM2 https://t.co/v6vxXFGGY0
2585,2022-05-25 20:28:07+00:00,ScottSaia23,"🏴󠁧󠁢󠁳󠁣󠁴󠁿 💪🏻 

Dunblane massacre survivor Andy Murray brands Texas school shooting ‘f***ing madness’ https://t.co/B07WUE9l9F"
2586,2022-05-25 20:28:07+00:00,GoHilary,"A mass shooting of children happens and the GOP responds by threatening the President of the United States with gun violence. They're barbarians.

GOP Florida State Rep. THREATENS Biden after Texas school massacre https://t.co/M7jotWpHgb via @MailOnline"
2587,2022-05-25 20:28:06+00:00,MachineBot,A TWERK UNIT HAS SUCCESSFULLY MADE JERRY FALWELL JR. AND TEXAS ITS OTP.
2588,2022-05-25 20:28:06+00:00,jchristian61,"Uvalde, Texas school shooting: Democrats demand gun control, curse Republicans: 'F--- your prayers' | Fox News. That language is what is wrong with this country…bring God back into your lives &amp; our childrens lives &amp; maybe they won’t become mass shooters. https://t.co/tLcfpzGBu0"
2589,2022-05-25 20:28:06+00:00,alyssaneilson,Oh. Y’all thought the people that live in a small South Texas town were going to be democrats. https://t.co/GG63zQxojR
2590,2022-05-25 20:28:05+00:00,michael_cheeks,"With all these school shootings and killings like the one that just happened in Uvalde, Texas recently, do you think that these shooters acted of their own free will, or that they might be posessed? Or is it possible that Satan has sent them to murder these poor children and that"
2591,2022-05-25 20:28:05+00:00,KathleenAFranck,This cause is close to my heart - please sign: https://t.co/IfbitElSMB
2592,2022-05-25 20:28:05+00:00,TrapperJohn1210,This cause is close to my heart - please sign: https://t.co/t6JPYsZbyj
2593,2022-05-25 20:28:04+00:00,fox7austin,"HAPPENING NOW: @Austin_Police
give update on the investigation into cyclist Moriah Wilson's murder.

WATCH LIVE: https://t.co/wXQJujVL4V"
2594,2022-05-25 20:28:04+00:00,WeeseDo,"Well the state of  Texas is controlled by Satan thru Trump &amp; Cruz &amp; Cornyn &amp; 34 Republicans that is in the House.  They invite Trump to speak on a Sunday morning while ignore the birth of Christ.  They have ministers who assaulted women. They voted against a bill to prevent "" Oil"
2595,2022-05-25 20:28:04+00:00,hairyha14836582,O’Rourke confronts Abbott at press conference on Texas school shooting https://t.co/qBO9XN8hmM Who is that Beto Odork
2596,2022-05-25 20:28:04+00:00,leon_cockpee,all this being said fuck the texas government
2597,2022-05-25 20:28:04+00:00,soccorrio,"During the exchange, someone in the auditorium yelled “let him talk” as officers surrounded him to have him escorted out of the venue. https://t.co/zuqM0zmHAN"
2598,2022-05-25 20:28:03+00:00,jackieproblems,"Texas having:
- the most registered guns in the country 
- the highest guns per capita, 21:1000/ppl 

But yes, not enough people having guns is the issue https://t.co/gDzmfsPTPd"
2599,2022-05-25 20:28:03+00:00,jrosejunior1975,We know that 2 years of the lockdowns have done some mental damage to millions kids. The Buffalo n Texas shooter we’re both 18. Chances are they were 16 when the lockdown started. I’m justifying what they did. But that we should seriously take a look at ramifications of lockdowns
2600,2022-05-25 20:28:03+00:00,LarryGr78292225,"Is George P. Bush’s crushing defeat in Texas the end of the line for a Republican Party dynasty?

https://t.co/mRHMOVlB27

The problem with bush's is that they are more democrat than republican."
2601,2022-05-25 20:28:03+00:00,UsBurning,"BREAKING: They’re Going ALL IN!: Today's video explains the breaking developments in Texas and how they're going all in now. 

The post BREAKING: They’re Going ALL IN! appeared first on We Are Change. https://t.co/enOX6I30Pw #SocialMedia #News #BreakingNews"
2602,2022-05-25 20:28:02+00:00,SportingGreenSF,"“It’s too much to fathom. Too much to comprehend.”

Steve Kerr, however, can fathom it. He can comprehend it. He has lived it. His pain and outrage over the school shooting in Texas is righteous and necessary, writes @annkillion.

https://t.co/5pyOYwTLNY"
2603,2022-05-25 20:28:02+00:00,nucdog,How much money is Ted Cruz &amp; Governor Abbott of Texas given every year by the NRA &amp; the weapons &amp; ammunition manufacturers. They choose money over our kids lives. https://t.co/nB5feG30PT
2604,2022-05-25 20:28:02+00:00,BryantQuinney,"Yep. In a nutshell, this is the Texas GQP stance. @GovAbbott https://t.co/KeyH6RuBHN"
2605,2022-05-25 20:28:02+00:00,BJLoVerde,"#Waukesha #WaukeshaMassacre 

Biden to visit Texas after school shooting leaves 21 dead: report https://t.co/A4tbYtBbFK via @nypost"
2606,2022-05-25 20:28:01+00:00,long_standing,"We need @BetoORourke for Governor! We need to get rid of that asshole @GovAbbott &amp; every damn Republican politician in Texas! They are sick, crazy people who belong to the NRA! https://t.co/8qzqigJXUh"
2607,2022-05-25 20:28:01+00:00,sokuho_in,■CNN速報(米版)：Biden speaks about Texas school massacre and police reform.  Watch CNN https://t.co/wUuxwMRESD
2608,2022-05-25 20:28:01+00:00,waterloosuze,"So no one on Facebook or even  their monitors saw this ????
Texas Elementary School Shooter Posted to Facebook 3 Times Before Massacre: Governor https://t.co/j4TJWy7Ro6"
2609,2022-05-25 20:28:01+00:00,Sarge302,My heart goes out to the families of the Texas shooting I’m praying for all of y’all 😭🙏
2610,2022-05-25 20:28:00+00:00,cabobx,"Does Texas school shooting highlight need for faith, higher purpose in kids' lives?

https://t.co/2mWfDuf2FG"
2611,2022-05-25 20:28:00+00:00,ciaracastro_,Mental health is fckn hell in Texas. Oh the battles I’ve fought for my Mom. https://t.co/erIDnEfLIl
2612,2022-05-25 20:28:00+00:00,OnPointRadio,"Nineteen children and two teachers have been killed in a school shooting in Uvalde, Texas.

It’s the second deadliest school shooting on record and the 212th mass shooting in the U.S. this year. 

@leedrutman, @DanielWWebster1 and @JackBeattyNPR join. https://t.co/W14MIB5Mvm"
2613,2022-05-25 20:27:59+00:00,StrayYellarDawg,This cause is close to my heart - please sign: https://t.co/GN6JcVG8HT
2614,2022-05-25 20:27:58+00:00,whosdaboss4,This cause is close to my heart - please sign: https://t.co/S9tqwvogdb
2615,2022-05-25 20:27:58+00:00,AnnemarieMatul1,Uvalde shooting: Parkland high school shooting survivor and mother offer advice at Teen Safety Summit in Freetown one day after Texas massacre https://t.co/I5JPzfT6NC
2616,2022-05-25 20:27:58+00:00,MikeTheTech,"So it sounds like the ""good guys with guns"" in Texas actually got to the school shooter before he killed anyone, tried to stop him, and failed (body armor). Then they let him walk into the school and kill people. More people with guns didn't solve this problem."
2617,2022-05-25 20:27:55+00:00,LPAnglais,Texas school massacre - How many lives will it take for our elected officials to respond with action instead of asking us to have hope? #texasschoolmassacre #gunreformnow #gunviolence https://t.co/HrcDiDhpQA
2618,2022-05-25 20:27:55+00:00,fernybob,"Can you spot the difference? Texas, it’s time you diversify your portfolio. @GavinNewsom @BetoORourke https://t.co/gBkNtqsxJX"
2619,2022-05-25 20:27:54+00:00,90serajo,What’s up w Texas tho?? Can you really buy guns there at 18? I couldn’t buy anything until I turned 21
2620,2022-05-25 20:27:53+00:00,JamesEdwardTay5,This cause is close to my heart - please sign: https://t.co/rgYz2gpQgw
2621,2022-05-25 20:27:53+00:00,valurank,"Content analysis:
This article scores 49/100. The complete report can be viewed here: https://t.co/qUlvNwqN0c
(I'm a bot)

#Texas #Uvalde https://t.co/jYYH76QY9n"
2622,2022-05-25 20:27:53+00:00,musemc_,COMPREHENSIVE GUN CONTROL REFORM IN TEXAS - Sign the Petition! https://t.co/RUBy2eS4eY via @Change
2623,2022-05-25 20:27:53+00:00,JoymcdMcdonald,"""How to Help Uvalde, Texas "" via @Causes https://t.co/h905h3ThHz"
2624,2022-05-25 20:27:52+00:00,spasekkobe24,"Rep. Paul Gosar Spreads Lie About Texas Shooter In Hateful Since-Deleted Tweet https://t.co/fGOnmlIxvN via @Yahoo 

No surprise. The American government is filled with animals like this one."
2625,2022-05-25 20:27:52+00:00,JShanyse,"These Texas officials are nothing but the KKK … who curses at people like that, blood is on their hands. Texas it’s time to vote these people out. https://t.co/9t50bPsyKr"
2626,2022-05-25 20:27:51+00:00,narasakijustice,Texas Harris county commissioner candidate Lesley Briones apologizes for doctored image of her opponent  #AsianAmerican #LGBTQ Benjamin Chou's face https://t.co/f3r59fhz7G via @YahooNews
2627,2022-05-25 20:27:51+00:00,415holgate,"#AbbottHasBloodOnHisHands @GregAbbott_TX 
'Bald-faced lie': Houston Chronicle torches Texas gov’s 'bankrupt conscience' and 'cowardice' after Uvalde mass shooting https://t.co/dgz4a7Hnew"
2628,2022-05-25 20:27:51+00:00,TheTiaLewis,As a former teacher/educator I am heartbroken by what has happened in Texas! 🍎 Thoughts and Prayers!!
2629,2022-05-25 20:27:50+00:00,RealEstateBay18,Three Houston apartment complexes sold for $73M https://t.co/OSRQx0hUhM https://t.co/wwQ5i4B8AK
2630,2022-05-25 20:27:49+00:00,CBSNews,"Pres. Biden says he and first lady Dr. Jill Biden will be traveling to Texas in the coming days following the Uvalde elementary school shooting.

""To meet with the families and let them know we have a sense of their pain and hopefully bring some little comfort to the community."" https://t.co/U1lq2PoXzJ"
2631,2022-05-25 20:27:49+00:00,jack_hallen,"#TEXAS 
On Average, Someone Is Killed With A Gun Every 2 Hours, In Texas.
Texas has the 28th Highest Gun Death Rate.
3,139 Texans each year and wounding even more.
ANNUAL COST OF GUN VIOLENCE: $16.6 BILLION, $632 PER RESIDENT
#VoteGOPOut #VoteBlueToSaveOurKids"
2632,2022-05-25 20:27:49+00:00,Headlines4You,"Open SmartNews and read ""Gunman warned online he was going to shoot up school"" here: https://t.co/l5k5S4Wbxn 
To read it on the web, tap here: https://t.co/llVZN5XKX4"
2633,2022-05-25 20:27:49+00:00,cemeteryloser,"i’d like to say thank you to frank for always showing condolences to a horrific tragedy, and to the families from the texas sh00ting my heart goes out to all of you and i’ll always keep you in my thoughts. keep each other safe and keep the faith🖤 https://t.co/aOx9sptuUU"
2634,2022-05-25 20:27:48+00:00,malicvet31,"🚨CODE RED
🚫⌛😿
PLS, #RESCUE #FOSTER #PLEDGE #ADOPT
NEEDS COMPETENT VET CARE🏥
📍#PalmValley #Texas #Edinburg
Can be #murdered any minute, #Texas, without you, he doesn't stand a chance, #SAVE him NOW! https://t.co/kQsvx1fLzg"
2635,2022-05-25 20:27:48+00:00,Hello2Robot,"If anyone is looking for verified fundraisers for the families in Uvalde, TX, this link shows the fundraisers that have been verified by GoFundMe. Scroll to the bottom. 
https://t.co/MLy0rMTU7h"
2636,2022-05-25 20:27:48+00:00,USACherokee,"Where I live, we vote at elementary schools &amp; ALL schools are closed for the day.

Do they not do that in Texas?"
2637,2022-05-25 20:27:48+00:00,ABCNewsLive,"""Jill and I will be traveling to Texas in the coming days to meet with the families, let them know we have a sense—just a sense of their pain,"" Pres. Biden says after Texas elementary school shooting. https://t.co/8LhyeDaSgx https://t.co/8AhctMV79S"
2638,2022-05-25 20:27:48+00:00,RyanF2TheW1989,This cause is close to my heart - please sign: https://t.co/d4eiy994l7
2639,2022-05-25 20:27:48+00:00,donjuanc,"19 children, 2 adults killed in #Texas school #MassShooting in an elementary #School. How much longer do #Americans have to deal with this senseless #gun #violence? https://t.co/B3k6AANfNa"
2640,2022-05-25 20:27:48+00:00,gloria_foreman,"Texas, please protest this grotesque convention.  If i could travel, id be there"
2641,2022-05-25 20:27:47+00:00,GoodFactoryGoo,"If the Texas gun man had the address for @Foxnews we wouldn’t be buried in sorrow over innocent lives being stolen!
#GOPGunsOverPeople #Texaselementary #2ndAmendment"
2642,2022-05-25 20:27:47+00:00,VirtuallyKim,This cause is close to my heart - please sign: https://t.co/fHqkXfavVh
2643,2022-05-25 20:27:46+00:00,kwmcconnell,This is just so sad!  They are just little kids!   They still played outside and loved their parents. They were completely innocent and @GregAbbott_TX response of it being a mental health issue won’t cut it #Texas #AbbottFailedTexasAgain #RepublicansPulledTheTrigger https://t.co/apOKwuUwJP
2644,2022-05-25 20:27:45+00:00,treadcoalition,"From all of us at TREAD Coalition, our hearts are broken for the victims of the Uvalde Texas school shooting. Our thoughts and prayers go out to their families and the community. We hope for the good people of Uvalde to find peace after such a horrific event."
2645,2022-05-25 20:27:45+00:00,TheKeystone,"If Republican candidate for governor Doug Mastriano were to have his way, Pennsylvania’s gun laws would look a lot more like the ones in Texas, where an 18-year-old gunman entered an elementary school on Tuesday and murdered 19 children and 2 teachers.
https://t.co/OZv8WWYr0L"
2646,2022-05-25 20:27:45+00:00,TomElliottIII,"Revealed: Attack on Texas School Was Not Killer's First Shooting, Police Say via @WestJournalism https://t.co/vfTGaSd3Xq"
2647,2022-05-25 20:27:45+00:00,thepopcornreel,"California Governor ⁦@GavinNewsom⁩ doing a good job — announced that at least two dozen stricter gun restriction bills are being introduced in the CA legislature and he will “enthusiastically sign” them all by the end of next month. Well done, Gov. and legislators. #Texas https://t.co/55iA7NqIx7"
2648,2022-05-25 20:27:44+00:00,1stDistrictPTA,"For more information on dealing with community violence and traumatic events like the recent school shooting in Texas, we invite you to use the resources at https://t.co/NnoGBze5ox https://t.co/V72sG3TBzy"
2649,2022-05-25 20:27:44+00:00,MikeL54946845,"Of course @BetoORourke
would blame someone else for the actions of a crazed teenager. The gun did not kill anyone, the criminal killed them.
https://t.co/f5GFGUicMp"
2650,2022-05-25 20:27:43+00:00,SteveCollinsSJ,"In addition to reading her powerful piece, be sure to note the art by @YJInow's Christine Marinho in Texas. https://t.co/42206Ktjr0"
2651,2022-05-25 20:27:43+00:00,AsaoSano,"🐸🐷

Must Watch❗️👀👀

🌸 May 27,  ‘22

Don't miss President Trump's important address at the NRA convention in Houston on Friday 🚨

👇👀
https://t.co/w8Za9SijVp

😃👍 https://t.co/Occ2uzOu2N https://t.co/W1hOimtzSi"
2652,2022-05-25 20:27:43+00:00,shawnracing43,https://t.co/A0ZgDbyFOZ I don't support or condone what happened at all but I understand why most of the school shootings that happened over in the states all happen for a reason and they were all similar to this taking the guns in the privileges away from everybody because of a
2653,2022-05-25 20:27:43+00:00,tylerbigt,"So Pro Gun fucks, you say if more ppl were armed shootings wouldn't happen. Isn't Texas pretty loose with gun laws?

Ya it's not just a gun problem it's also a mental health problem. 

If you wanna keep ur fucking guns get the fucks you vote for to push for universal healthcare"
2654,2022-05-25 20:27:43+00:00,nlivolsiyahooc1,"GOP Birth Control: breed them, shoot them at school.
 https://t.co/gSeAmTN8nm via @msnbc"
2655,2022-05-25 20:27:42+00:00,NavyCeelz,The amount of crowdfunding being done to bury loved ones post massacre is horrifying. Government officials from the state of Texas really should be paying for these memorials.
2656,2022-05-25 20:27:42+00:00,DonELichterman,"‘Precious individuals’ taken in Texas school shooting – Boston News, Weather, Sports https://t.co/CtNInVN8da"
2657,2022-05-25 20:27:42+00:00,chompers33,This cause is close to my heart - please sign: https://t.co/AtRIHlNEe0
2658,2022-05-25 20:27:41+00:00,youngcyn,“The gun rights ideology represents a dark vision of society — essentially the abolition of collective security and a state monopoly on violence in favor of individuals acting as laws unto themselves.” https://t.co/704z5eXrJx
2659,2022-05-25 20:27:41+00:00,SoulBois,"The texas shooting has shown the worst of humanity. Not just in the tragedy itself but people spreading misinformation by using this opportunity to falsely blame a trans woman, new outlets attempting to humanise the shooter and just general shittiness"
2660,2022-05-25 20:27:41+00:00,itsDashaLinae,That shooting in Texas is so sad! Smh those poor babies and the families they left behind 🥺
2661,2022-05-25 20:27:41+00:00,DEPtones,"'In Texas, people who are 18 or older are legally allowed to buy long guns, such as rifles or shotguns. With few exceptions, they must be 21 to purchase a handgun from a federal firearm licensee (a gun store).'"
2662,2022-05-25 20:27:41+00:00,LarryKuchenmei5,"**BABY KILLER ALERT**
IF YOU KNOW OF ANYONE USING MICROWAVE COMMUNICATION SURVEILLANCE SYSTEMS CONTACT THE DENTON COUNTY TEXAS SHERIFF'S OFFICE IMMEDIATELY MICROWAVE COMMUNICATION SYSTEMS CAUSE CANCER IN UNBORN BABIES PEOPLE USING IT AT THE HUMAN HEARING LEVEL ARE BABY KILLERS!!! https://t.co/epnjfEV815"
2663,2022-05-25 20:27:41+00:00,CPell21,This cause is close to my heart - please sign: https://t.co/C9I2KRqmDQ
2664,2022-05-25 20:27:40+00:00,_AlexaaRuiz,"It breaks my heart seeing what happened yesterday in Texas. Those kids went to school like any other day excited because they were about to go on summer break and then that tragedy happened. 🥺 instead of worrying about abortions, they need to pass something on gun control."
2665,2022-05-25 20:27:40+00:00,nickylibs,"It's hard not to feel completely empty today. 

One little thing we can do is urge the @NRA to cancel its upcoming convention in Texas out of respect for the Uvalde Victims: 

Via @MoveOn 

https://t.co/e7oiyqfpUG"
2666,2022-05-25 20:27:40+00:00,QueerjohnPA,"Uvadle school shooting is ""a reminder that gun violence is a serious public health threat,"" CDC director says https://t.co/BA57vQBVS5"
2667,2022-05-25 20:27:39+00:00,EricG1247,"If there was a waiting period to purchase guns in Texas the school would have been out for year when the shooter went on his rampage. So for this particular mass murder it wouldn't have involved children in school.

Go figure a gun law that would have saved lives."
2668,2022-05-25 20:27:38+00:00,gcostantino,#Texas #Texans #GunViolence On the average someone is killed with a gun every 2 hours in Texas. #Election2022 Is mental illness a really the reason for all these killings? #GOP is hiding behind #MentalIllness as reason for their power grab with #NRA #VotetoSaveYourLives https://t.co/FmW3BTUC5F
2669,2022-05-25 20:27:38+00:00,OhlsonMary,Amanda Gorman pens poem in wake of Texas school shooting https://t.co/PvNmlMCGRt
2670,2022-05-25 20:27:38+00:00,CharChar310,I spoke with a therapist today to find out how parents are supposed to talk to their school-age kids about the school shooting in Texas yesterday. Hear that at 5:30 on @WVIATVFM radio.
2671,2022-05-25 20:27:37+00:00,stallonehussein,"CNN nationwide safety analyst and previous member of Barack Obama’s Place of origin Safety Advisory Council, Juliette Kayyem, referred to as for a halt to immigration enforcement within the house of Uvalde, Texas in accordance with the tragic faculty

https://t.co/7rzscEyavT https://t.co/ZCeIJXZbez"
2672,2022-05-25 20:27:37+00:00,micahg808,The most frustrating thing about yesterdays school shooting in Texas is how you already know that nothings gonna change. We’ll hear the same old “this is a travesty” and “thoughts &amp; condolences to the families” but then it’s back to our regular programming.
2673,2022-05-25 20:27:37+00:00,davidpreece52,"Seeing America, Again, in the Uvalde Elementary-School Shooting https://t.co/1vjIQwFN7d via @NewYorker"
2674,2022-05-25 20:27:36+00:00,SeanWoods12,"This trans artist wrongfully singled out by trolls is what grace looks like, while Paul Gosar remains a national disgrace. Read @7im. https://t.co/hglLCEtweg via @RollingStone"
2675,2022-05-25 20:27:36+00:00,sweetbetty25,⁦⁦⁦@GregAbbottGov⁩ only sick mf is you and your party this is your fault so tired of you Republicans take your thoughts and prayers and shove it stop lying to the people #BloodOnGOPHands #VoteBlue22 https://t.co/aAm3FM6kFC
2676,2022-05-25 20:27:36+00:00,AwakenExposed,Anddd here’s what Mikala Hubbard decided to go with after the tragedy yesterday in Texas. It’s not time dead at all. #AwakenChurchSD https://t.co/u6xvhsLXcl
2677,2022-05-25 20:27:36+00:00,roseenglishusa,TRUMP SHOWS THE WORLD REAL LEADERSHIP IN THE WAKE OF THE TEXAS SHOOTING.... https://t.co/S75HVZ4jWN via @YouTube
2678,2022-05-25 20:27:34+00:00,Hakikanews1,"New post (Nightmare as 19 children, 2 teachers killed in Texas elementary school shooting) has been published on Hakika News - https://t.co/pjBpWLSWwx https://t.co/WX5ThldZZf"
2679,2022-05-25 20:27:34+00:00,holston_amy,"Thank you @BetoORourke . The kind of leader Texas needs right now.  Abbott has failed us repeatedly. . . grid, COVID safety, gun safety, lost us the billion dollar railway from Mexico.  ENOUGH!  Vote Beto or stay at home on election day. https://t.co/sUGWY5DzzD"
2680,2022-05-25 20:27:34+00:00,Left99_4Me,"https://t.co/Hmf6AH08zJ
Does anyone see a pattern of how these shootings are going down &amp; who's behind them? 1st a black man in the subway, 2nd a white man in a store, 3rd a hispanic in a school. 🤔 What's next? It's ""poli-war"", a sensitive issue involving gun violence #Midterms"
2681,2022-05-25 20:27:34+00:00,CHSNC,"We are heartbroken by the events that took place yesterday in Uvalde, Texas, and across the rest of the country. We mourn with the victims, their families, and friends, as they awaken today without that, loved one who is missing. https://t.co/6dRCPCDfyq"
2682,2022-05-25 20:27:34+00:00,partin_tracy,What beautiful weather in Texas today! I wish I was salt-water fishing today!  #lovemytexas #FishingGirls https://t.co/TbP0NbjWks
2683,2022-05-25 20:27:33+00:00,LizKrueger,The #NRA will hold its annual meeting this weekend in Texas. The epidemic of gun violence in our country is a choice made by elected officials in Washington and state capitols. They choose fearmongering and NRA $$ over the lives of children. It must stop. https://t.co/6uDG9Ydavv
2684,2022-05-25 20:27:33+00:00,dsupervilleap,"Biden says he and @FLOTUS will travel to Texas ""in the coming days"" to comfort the people of Uvalde. 

""I'm sick and tired, I'm just sick and tired"" he says of these types of shootings."
2685,2022-05-25 20:27:33+00:00,littlebluerebe1,"When they just don’t “get it” they double down. 
Someone explain to @TonyGonzales4TX (slowly, because he’s obviously not the brightest bulb…) that he’ll be seeing the results of his ignorance reflected at the ballot box. Vote him out Texas! https://t.co/unwVMafd3t"
2686,2022-05-25 20:27:33+00:00,Th1nwhiteduke73,Sometimes I cannot comprehend how cruel this world can be - #texas https://t.co/FJKLgR0BHk
2687,2022-05-25 20:27:32+00:00,JclontzJf,"Texas, vote for Beto O’Rourke as if your children’s lives depend on it. Because they do! https://t.co/AwSjZiq7fI"
2688,2022-05-25 20:27:32+00:00,cgtnamerica,"Guns will be banned during former President Donald Trump’s address at the National Rifle Association (NRA)’s Annual Leadership Forum taking place on Friday in Houston, Texas."
2689,2022-05-25 20:27:31+00:00,Andrea1010,This cause is close to my heart - please sign: https://t.co/iRqu6iQXT8
2690,2022-05-25 20:27:31+00:00,FinalProducer,"LA, Philly,Virginia, Texas, and Ohio
That's everywhere I will be going sometime this summer"
2691,2022-05-25 20:27:31+00:00,Hatmands,This cause is close to my heart - please sign: https://t.co/np8YYXPbTJ
2692,2022-05-25 20:27:30+00:00,Gally66kg,"Rep. Ruben Gallego calls Ted Cruz 'baby killer' after Texas shooting https://t.co/pQYGgkpGmC via @MailOnline 
F*** you NRA': Democratic Rep. Ruben Gallego calls Ted Cruz a 'baby killer' and tells Republicans 'f*** your prayers' in profane rant after Texas massacre"
2693,2022-05-25 20:27:30+00:00,ShawnaSwiftie,This cause is close to my heart - please sign: https://t.co/Ix2WMRXyMn
2694,2022-05-25 20:27:29+00:00,prichardsonla,"I have no words.Texas is my home state more than anywhere else.I’m ASHAMED to say I am or ever was a Texan.The misogyny is as inexcusable, cruel and murderous as their blind support for an ASSHOLE LIKE GREG ABBOTT! Ted Cruz? Texas is a state FULL OF morally compromised murderers. https://t.co/7gly1zBR4Z"
2695,2022-05-25 20:27:29+00:00,HelenArmstrong5,"NRA CONVENTION - Will you Protest?
May 27 - May 29th
George R. Brown Convention Center
1001 Avenida de las Americas
Houston, Texas  77010

@MomsDemand 
@Everytown 
@CSGV 
@shannonrwatts 
#MayorsAgainstIllegalGuns 
@MoveOn 
@IndivisibleTeam 
@womensmarch

Retweet Please https://t.co/YfD0J9Qd4J"
2696,2022-05-25 20:27:28+00:00,beckygi20658145,"Get out your PAY PAL, CREDIT CARDS…. Send Beto O’ROURKE campaign money to beat the evil in Texas and this country. https://t.co/rRO3elnaBI"
2697,2022-05-25 20:27:28+00:00,Mr_MorganMeyer,I’m absolutely pumped to be heartbroken again by the Texas Longhorns https://t.co/XyT0EvNmgM
2698,2022-05-25 20:27:28+00:00,LionessToons,"I was going to make a Werewolf Wednesday drawing for today. But due to the shooting that happened in Texas, I decided not to post a drawing in memory of the children and teachers who were shot and killed yesterday."
2699,2022-05-25 20:27:27+00:00,Stevepse,This cause is close to my heart - please sign: https://t.co/cg9pY0a3ce
2700,2022-05-25 20:27:27+00:00,JonahFree22,Republicans drive big trucks with fake balls on them because they'll never be half the man that Beto proved to be in this moment. This is the leader Texas needs. https://t.co/Mh4vHoE1Cy
2701,2022-05-25 20:27:26+00:00,13WHAM,"HAPPENING NOW: President Joe Biden delivers remarks from the White House after 19 children and two teachers were massacred at a Texas school Tuesday 
https://t.co/SaOvmrCQmd"
2702,2022-05-25 20:27:24+00:00,MasterRed456,"Seeing these tweets about the recent shooting at the school in Texas. Its so heartbreaking hearing parents, some children of the teachers, friends, all pouring their hearts out for their losses."
2703,2022-05-25 20:27:23+00:00,KPCWRadio,"Security measures beefed up in Park City schools following Texas tragedy #PCSD
https://t.co/RrE4ZEZln1"
